text,label,language
"புவனேஸ்வர் அல்லது மும்பை, எது குளிராக உள்ளது?",weather_comparison,ta
Is there a chance of rain in Chennai?,rain,en
कल हैदराबाद में तापमान कितना रहेगा?,temperature,hi
ఢిల్లీ AQI ఎంత?,air_quality,te
ಇಂದು ಮುಂಬೈನಲ್ಲಿ ತೇವಾಂಶ ಎಷ್ಟು ಇರುತ್ತದೆ?,humidity,kn
What is the wind speed in Bhubaneswar?,wind,en
कोलकाता आणि मुंबई पैकी कोणते शहर थंड आहे?,weather_comparison,mr
কলকাতা এ সূর্যোদয় কখন?,sunrise_sunset,bn
What is the AQI in Chennai?,air_quality,en
ఢిల్లీలో ఎంత తేమ ఉంది?,humidity,te
ଭୁବନେଶ୍ୱର ଏବଂ ବେଙ୍ଗାଲୁରୁର ପାଗ ତୁଳନା କରନ୍ତୁ।,weather_comparison,or
How hot is it in Kolkata?,temperature,en
Will it rain tomorrow in Bhubaneswar?,rain,en
ದೆಹಲಿನಲ್ಲಿ ಗಾಳಿ ಎಷ್ಟು ವೇಗವಾಗಿ ಬೀಸುತ್ತಿದೆ?,wind,kn
मुंबई में सूर्यास्त कितने बजे होगा?,sunrise_sunset,hi
दिल्ली मध्ये वारा किती जोरात आहे?,wind,mr
मुंबई में बारिश की संभावना है?,rain,hi
ಕೊಲ್ಕತ್ತಾನಲ್ಲಿ ಎಷ್ಟು ತೇವಾಂಶ ಇದೆ?,humidity,kn
हैदराबाद में आर्द्रता कितनी है?,humidity,hi
Will it rain tomorrow in Bhubaneswar?,rain,en
சென்னைவில் எவ்வளவு ஈரப்பதமாக உள்ளது?,humidity,ta
हैदराबाद के लिए कोई मौसम चेतावनी है?,weather_alert,hi
ହାଇଦ୍ରାବାଦରେ ବର୍ଷା ହେବାର ସମ୍ଭାବନା ଅଛି କି?,rain,or
ଭୁବନେଶ୍ୱରର ବର୍ତ୍ତମାନ ପାଗ କେମିତି?,weather_current,or
How strong is the wind in Mumbai?,wind,en
कोलकाता का मौसम पूर्वानुमान बताओ।,weather_forecast,hi
சென்னைவில் காற்று எவ்வளவு வேகமாக வீசுகிறது?,wind,ta
Give me the weather forecast for Delhi.,weather_forecast,en
ಹೈದರಾಬಾದ್ನಲ್ಲಿ ಇಂದು ಹವಾಮಾನ ಹೇಗಿದೆ?,weather_current,kn
चेन्नई में सूर्यास्त कितने बजे होगा?,sunrise_sunset,hi
హైదరాబాద్లో ప్రస్తుత వాతావరణం ఎలా ఉంది?,weather_current,te
కోల్‌కతా వాతావరణ సూచన ఏమిటి?,weather_forecast,te
পুনে এ কতটা আর্দ্র?,humidity,bn
చెన్నైలో గాలి ఎంత వేగంగా వీస్తోంది?,wind,te
કાલે ચેન્નાઈમાં હવામાન કેવું રહેશે?,weather_forecast,gu
दिल्ली में बारिश की संभावना है?,rain,hi
পুনে এর বর্তমান আবহাওয়া কেমন?,weather_current,bn
చెన్నైలో సూర్యాస్తమయం ఎప్పుడు?,sunrise_sunset,te
ਇਸ ਹਫ਼ਤੇ ਦੇ ਅੰਤ ਵਿੱਚ ਚੇਨਈ ਵਿੱਚ ਮੌਸਮ ਕਿਹੋ ਜਿਹਾ ਰਹੇਗਾ?,weather_forecast,pa
How windy is it in Pune?,wind,en
రేపు బెంగళూరులో వాతావరణం ఎలా ఉంటుంది?,weather_forecast,te
ಚೆನ್ನೈನಲ್ಲಿ ಮಳೆಯ ಸಾಧ್ಯತೆ ಇದೆಯೇ?,rain,kn
ಕೊಲ್ಕತ್ತಾನಲ್ಲಿ ಮಳೆಯ ಸಾಧ್ಯತೆ ಇದೆಯೇ?,rain,kn
Are there any severe weather warnings in Hyderabad?,weather_alert,en
କୋଲକାତା ଏବଂ ହାଇଦ୍ରାବାଦର ପାଗ ତୁଳନା କରନ୍ତୁ।,weather_comparison,or
চেন্নাই এ সূর্যোদয় কখন?,sunrise_sunset,bn
What will the temperature be in Bhubaneswar tomorrow?,temperature,en
କୋଲକାତାରେ ବର୍ଷା ହେବାର ସମ୍ଭାବନା ଅଛି କି?,rain,or
এই সপ্তাহান্তে দিল্লি এর আবহাওয়া কেমন হবে?,weather_forecast,bn
ಇಂದು ಪುಣೆನಲ್ಲಿ ತೇವಾಂಶ ಎಷ್ಟು ಇರುತ್ತದೆ?,humidity,kn
ਮੁੰਬਈ ਵਿੱਚ ਅੱਜ ਮੌਸਮ ਕਿਹੋ ਜਿਹਾ ਹੈ?,weather_current,pa
బెంగళూరులో సూర్యోదయం ఎప్పుడు?,sunrise_sunset,te
ఈ వారాంతంలో పుణెలో వాతావరణం ఎలా ఉంటుంది?,weather_forecast,te
కోల్‌కతాలో సూర్యోదయం ఎప్పుడు?,sunrise_sunset,te
आज भुवनेश्वर मध्ये पाऊस पडेल का?,rain,mr
ਚੇਨਈ ਅਤੇ ਮੁੰਬਈ ਵਿੱਚੋਂ ਕਿਹੜਾ ਠੰਡਾ ਹੈ?,weather_comparison,pa
ମୁମ୍ବାଇ ପାଇଁ କୌଣସି ପାଣିପାଗ ସତର୍କତା ଅଛି କି?,weather_alert,or
ಹೈದರಾಬಾದ್ ಮತ್ತು ಭುವನೇಶ್ವರ ಹವಾಮಾನವನ್ನು ಹೋಲಿಸಿ.,weather_comparison,kn
হায়দ্রাবাদ এর বর্তমান আবহাওয়া কেমন?,weather_current,bn
पुणे में आर्द्रता कितनी है?,humidity,hi
ਇਸ ਹਫ਼ਤੇ ਦੇ ਅੰਤ ਵਿੱਚ ਬੈਂਗਲੁਰੂ ਵਿੱਚ ਮੌਸਮ ਕਿਹੋ ਜਿਹਾ ਰਹੇਗਾ?,weather_forecast,pa
ଆସନ୍ତାକାଲି ପୁଣେରେ ବର୍ଷା ହେବ କି?,rain,or
କୋଲକାତାରେ ସୂର୍ଯ୍ୟୋଦୟ କେତେବେଳେ?,sunrise_sunset,or
బెంగళూరు AQI ఎంత?,air_quality,te
ಭುವನೇಶ್ವರ ಮತ್ತು ಮುಂಬೈ ಹವಾಮಾನವನ್ನು ಹೋಲಿಸಿ.,weather_comparison,kn
আগামীকাল কি ভুবনেশ্বর এ বৃষ্টি হবে?,rain,bn
ਕੀ ਕੱਲ੍ਹ ਭੁਵਨੇਸ਼ਵਰ ਵਿੱਚ ਮੀਂਹ ਪਵੇਗਾ?,rain,pa
ପୁଣେରେ ବର୍ଷା ହେବାର ସମ୍ଭାବନା ଅଛି କି?,rain,or
ಭುವನೇಶ್ವರನಲ್ಲಿ ಹವಾಮಾನ ಎಚ್ಚರಿಕೆ ಇದೆಯೇ?,weather_alert,kn
ਕੀ ਅੱਜ ਮੁੰਬਈ ਵਿੱਚ ਮੀਂਹ ਪਵੇਗਾ?,rain,pa
आज हैदराबाद चे हवामान कसे आहे?,weather_current,mr
कोलकाता का वर्तमान मौसम बताओ।,weather_current,hi
પુણેમાં ભેજ કેટલો છે?,humidity,gu
उद्या मुंबई मध्ये पाऊस पडेल का?,rain,mr
कल मुंबई में तापमान कितना रहेगा?,temperature,hi
ଆସନ୍ତାକାଲି କୋଲକାତାରେ ପାଗ କେମିତି ରହିବ?,weather_forecast,or
बेंगळुरू मध्ये वाऱ्याचा वेग किती आहे?,wind,mr
బెంగళూరులో ప్రస్తుత వాతావరణం ఎలా ఉంది?,weather_current,te
ବେଙ୍ଗାଲୁରୁ ଏବଂ କୋଲକାତାର ପାଗ ତୁଳନା କରନ୍ତୁ।,weather_comparison,or
आज कोलकाता मध्ये आर्द्रता किती असेल?,humidity,mr
मुंबई में अभी मौसम कैसा है?,weather_current,hi
Will it rain tomorrow in Pune?,rain,en
ಇಂದು ಬೆಂಗಳೂರುನಲ್ಲಿ ಹವಾಮಾನ ಹೇಗಿರುತ್ತದೆ?,weather_current,kn
કાલે મુંબઈમાં વરસાદ પડશે?,rain,gu
પુણેમાં આજે હવામાન કેવું છે?,weather_current,gu
ನಾಳೆ ಪುಣೆನಲ್ಲಿ ಮಳೆ ಬೀಳುತ್ತದೆಯೇ?,rain,kn
ಇಂದು ಮುಂಬೈನಲ್ಲಿ ಮಳೆ ಬೀಳುತ್ತದೆಯೇ?,rain,kn
દિલ્હીમાં પવન કેટલો ઝડપી છે?,wind,gu
How will the weather be in Delhi this weekend?,weather_forecast,en
நாளை கொல்கத்தாவில் வெப்பநிலை எவ்வளவு இருக்கும்?,temperature,ta
आज दिल्ली चे हवामान कसे आहे?,weather_current,mr
Are there any weather alerts for Bengaluru?,weather_alert,en
రేపు భువనేశ్వర్లో వర్షం పడుతుందా?,rain,te
"కోల్‌కతా లేదా ముంబై, ఏది చల్లగా ఉంది?",weather_comparison,te
What is the humidity in Bengaluru?,humidity,en
કાલે ચેન્નાઈમાં તાપમાન કેટલું રહેશે?,temperature,gu
How is the air quality in Kolkata?,air_quality,en
రేపు భువనేశ్వర్లో ఉష్ణోగ్రత ఎంత ఉంటుంది?,temperature,te
કોલકાતામાં તાપમાન કેટલું છે?,temperature,gu
ಕೊಲ್ಕತ್ತಾನಲ್ಲಿ ಗಾಳಿಯ ವೇಗ ಎಷ್ಟು?,wind,kn
ముంబైలో ఎంత వేడిగా ఉంది?,temperature,te
ਪੁਣੇ ਲਈ ਕੋਈ ਮੌਸਮ ਚੇਤਾਵਨੀ ਹੈ?,weather_alert,pa
ଚେନ୍ନାଇରେ ତାପମାତ୍ରା କେତେ?,temperature,or
Are there any weather alerts for Delhi?,weather_alert,en
ভুবনেশ্বর এবং পুনে এর আবহাওয়ার তুলনা করুন।,weather_comparison,bn
రేపు ఢిల్లీలో వాతావరణం ఎలా ఉంటుంది?,weather_forecast,te
What is the weather in Delhi today?,weather_current,en
ಇಂದು ದೆಹಲಿನಲ್ಲಿ ಮಳೆ ಬೀಳುತ್ತದೆಯೇ?,rain,kn
दिल्ली का AQI कितना है?,air_quality,hi
"ବେଙ୍ଗାଲୁରୁ ନା ଦିଲ୍ଲୀ, କେଉଁଠି ଅଧିକ ଥଣ୍ଡା?",weather_comparison,or
पुणे में आज मौसम कैसा है?,weather_current,hi
ఢిల్లీలో సూర్యోదయం ఎప్పుడు?,sunrise_sunset,te
उद्या मुंबई मध्ये तापमान किती असेल?,temperature,mr
Is there a weather warning for Hyderabad?,weather_alert,en
मुंबई में बारिश की संभावना है?,rain,hi
बेंगळुरू मध्ये तापमान किती आहे?,temperature,mr
What is the weather like in Chennai?,weather_current,en
ಭುವನೇಶ್ವರನಲ್ಲಿ ಹವಾಮಾನ ಎಚ್ಚರಿಕೆ ಇದೆಯೇ?,weather_alert,kn
मुंबई मध्ये आर्द्रता किती आहे?,humidity,mr
இந்த வார இறுதியில் பெங்களூருவில் வானிலை எப்படி இருக்கும்?,weather_forecast,ta
ভুবনেশ্বর এ বাতাস কতটা জোরে বইছে?,wind,bn
ಬೆಂಗಳೂರುನಲ್ಲಿ ಹವಾಮಾನ ಎಚ್ಚರಿಕೆ ಇದೆಯೇ?,weather_alert,kn
इस सप्ताह के अंत में कोलकाता में मौसम कैसा रहेगा?,weather_forecast,hi
கொல்கத்தாவில் சூரிய அஸ்தமனம் எப்போது?,sunrise_sunset,ta
ఢిల్లీకి వాతావరణ హెచ్చరికలు ఏమైనా ఉన్నాయా?,weather_alert,te
બેંગલુરુમાં પવન કેટલો ઝડપી છે?,wind,gu
ହାଇଦ୍ରାବାଦରେ ଆର୍ଦ୍ରତା କେତେ?,humidity,or
ચેન્નાઈમાં ભેજ કેટલો છે?,humidity,gu
ભુવનેશ્વરનું હાલનું હવામાન કેવું છે?,weather_current,gu
बेंगलुरु में तापमान कितना है?,temperature,hi
দিল্লি এ কতটা আর্দ্র?,humidity,bn
আগামীকাল দিল্লি এর আবহাওয়া কেমন থাকবে?,weather_forecast,bn
आज हैदराबाद में मौसम कैसा रहेगा?,weather_current,hi
বেঙ্গালুরু এবং চেন্নাই এর আবহাওয়ার তুলনা করুন।,weather_comparison,bn
बेंगळुरू मध्ये हवेची गुणवत्ता कशी आहे?,air_quality,mr
इस सप्ताह के अंत में दिल्ली में मौसम कैसा रहेगा?,weather_forecast,hi
